"Account Password","Account Password"
"Air blue","Air blue"
"Background","Background"
"Belts","Belts"
"Boys","Boys"
"Bras and Swinwear","Bras and Swinwear"
"Button name","Button name"
"Children","Children"
"Choose a category...","Choose a category..."
"Dark grey","Dark grey"
"Dresses, Blazers and Jackets","Dresses, Blazers and Jackets"
"Dutch","Dutch"
"English","English"
"Font family","Font family"
"French","French"
"General","General"
"German","German"
"Girls","Girls"
"Gloves","Gloves"
"Green","Green"
"Groupsettings retrieved and saved","Groupsettings retrieved and saved"
"Header","Header"
"Help tooltip","Help tooltip"
"Hover","Hover"
"iFrame height","iFrame height"
"iFrame width","iFrame width"
"Jeans","Jeans"
"Layout retrieved and saved","Layout retrieved and saved"
"Maattabel categorie","Sizing chart category"
"Main","Main"
"Men","Men"
"Menu (top right)","Menu (top right)"
"Pants","Pants"
"Purple","Purple"
"Retrieve groups","Retrieve groups"
"Retrieve layout","Retrieve layout"
"Ribbon","Ribbon"
"Shirts","Shirts"
"Shoes","Shoes"
"Sizing chart","Sizing chart"
"Sizing chart configuration","Sizing chart configuration"
"Sizing chart group visibility","Sizing chart group visibility"
"Sizing chart layout","Sizing chart layout"
"Skirts","Skirts"
"Slips and Shapewear","Slips and Shapewear"
"Spanish","Spanish"
"Style","Style"
"Sweaters, Blouses and Jackets","Sweaters, Blouses and Jackets"
"Sweaters, Outerwear and Blazers","Sweaters, Outerwear and Blazers"
"Text (hover)","Text (hover)"
"Tops, Shirts, Blouses and Sweaters","Tops, Shirts, Blouses and Sweaters"
"Tops and Shirts","Tops and Shirts"
"Under and Swimwear","Under and Swimwear"
"Women","Women"
"Yellow","Yellow"
"Yellow simple","Yellow simple"
"Language","Language"
"With this the layout is loaded from your account on the sizing chart website","With this the layout is loaded from your account on the sizing chart website"
"With this the group visibility settings are loaded from the sizing chart website","With this the group visibility settings are loaded from the sizing chart website"
